"collision_date","day","year","mo","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","fog","NUM_COLLISIONS","co2","wind","so2","pressure","season","visib_7day_ma","wdsp_7day_ma","co2_7day_ma","so2_7day_ma","pressure_7day_ma","temp_7day_ma","wind_7day_ma","visib_30day_ma","wdsp_30day_ma","co2_30day_ma","so2_30day_ma","pressure_30day_ma","temp_30day_ma","wind_30day_ma","temp_visib_interaction","wdsp_visib_interaction","prcp_temp_interaction","temp_season_interaction","wdsp_wind_interaction"
2017-06-24,6,2017,6,67.2,65.1,1004.8,4.6,15,19,26,75,61,0,1,753,8.35625000000001,130.69375,0.127083166666667,999.2333332,2,3.82857142857143,12.2428571428571,12.4344926428571,0.230604761904762,1003.39166665714,64.6285714285714,110.068898857143,7,10.4433333333333,12.59853815,0.266611177777778,1005.65310276667,59.3066666666667,97.4335416666667,309.12,69,0,134.4,1960.40625
2017-06-25,7,2017,6,68.8,60.1,1013,9.4,7.6,11.1,26,79,59,0,0,590,9.12291675,106.67187475,0.316666666666667,1007.075,2,5.07142857142857,11.8714285714286,12.5983319642857,0.258184142857143,1003.9035714,65.3428571428571,112.044940464286,7.10666666666667,10.2666666666667,12.5312464833333,0.271773216666667,1006.03560276667,59.7533333333333,96.3941319416667,646.72,71.44,0,137.6,810.7062481
2017-06-26,1,2017,6,66.7,59.2,1015,9.8,7.8,13,26,79,59,0,0,669,12.490761,121.971875,0.286798166666667,1008.9083332,2,6.34285714285714,10.8142857142857,12.7344019642857,0.284318166666667,1004.77619045714,65.6285714285714,116.88125,7.1,10.2866666666667,12.61427185,0.273888716666667,1006.18949165333,60.06,96.542777775,653.66,76.44,0,133.4,951.380625
2017-06-27,2,2017,6,64.3,61.6,1016.3,9.9,7.8,11.1,26,75,57.9,0,0,757,14.797917,117.14375,0.302281666666667,1007.6083334,2,7.6,9.78571428571428,13.3009198928571,0.302765380952381,1005.10595234286,65.7571428571429,116.455357142857,7.11666666666667,10.3433333333333,12.8983690833333,0.278131438888889,1006.23171387333,60.4766666666667,97.7707638916667,636.57,77.22,0,128.6,913.72125
2017-06-28,3,2017,6,65.4,58,1016.7,9.9,9.9,18.1,26,71.1,57.9,0,0,730,10.38039775,139.453125,0.281249833333333,1012.0416668,2,8.24285714285714,9.57142857142857,12.7353243214286,0.28058280952381,1005.99880951429,66.1571428571429,116.504761892857,7.17666666666667,10.2833333333333,13.0340698416667,0.286233283333333,1006.36754721333,61.0033333333333,100.544861116667,647.46,98.01,0,130.8,1380.5859375
2017-06-29,4,2017,6,65.6,62.6,1020.7,9.9,11.5,15,26,71.1,59,0,0,767,10.58706625,111.0645835,0.522916666666666,1011.9,2,8.54285714285714,9.9,11.6223655357143,0.298836761904762,1006.64880954286,66.1285714285714,119.93065475,7.23666666666667,10.4033333333333,13.091570475,0.300161855555556,1006.32004722,61.4066666666667,101.643055566667,649.44,113.85,0,131.2,1277.24271025
2017-06-30,5,2017,6,66.9,63.7,1018,8.8,13.3,17.1,22.9,72,63,0,0,747,10.568006,110.91145825,0.379166833333333,1007.8750002,2,8.9,10.4142857142857,10.9004735357143,0.316594714285715,1007.8059524,66.4142857142857,119.701488071429,7.41,10.5866666666667,12.9337678916667,0.307453527777778,1006.30060278,61.79,102.907361125,588.72,117.04,0,133.8,1475.122394725
2017-07-01,6,2017,7,67.7,66.3,1016.8,5.9,13,17.1,22,73,63,0,0,595,11.99687525,98.7937500000001,0.244273,1006.0333334,2,9.08571428571429,10.1285714285714,11.4205628571429,0.333336119047619,1008.777381,66.4857142857143,115.144345214286,7.50666666666667,10.7633333333333,12.820608175,0.305698477777778,1006.29893612,62.19,102.1510764,399.43,76.7,0,135.4,1284.31875
2017-07-02,7,2017,7,68.7,67.4,1013.7,4.2,11.4,15,20,73.9,64.4,0.03,1,537,8.62916675000001,133.06875,0.195138833333333,1007.175,2,8.34285714285714,10.6714285714286,11.3500271428571,0.315975,1008.79166671429,66.4714285714286,118.915327392857,7.37,10.87,12.657483175,0.299703105555556,1006.30615833333,62.54,103.0598264,288.54,47.88,2.061,137.4,1516.98375
2017-07-03,1,2017,7,70.9,66.1,1013.9,8.2,9.5,14,20,82,64.9,0,1,617,16.5348105,118.1197915,0.439491333333333,1007.8416668,2,8.11428571428571,10.9142857142857,11.9277485,0.33778830952381,1008.6392858,67.0714285714286,118.36502975,7.31,10.9133333333333,12.7906226916667,0.304283372222222,1006.31615833333,63.0066666666667,102.315763891667,581.38,77.9,0,141.8,1122.13801925
2017-07-04,2,2017,7,72,61.5,1016.5,9.8,5.8,9.9,20,82,61,0,0,424,12.05833325,76.928125,0.5430555,1010.825,2,8.1,10.6285714285714,11.5363793928571,0.372184571428572,1009.0988096,68.1714285714286,112.619940464286,7.30333333333333,10.8633333333333,12.7242338,0.309075033333333,1006.43949166667,63.4733333333333,101.595025666667,705.6,56.84,0,144,446.183125
2017-07-05,3,2017,7,67.9,58.5,1021.9,9.9,6.5,11.1,20,81,57.9,0,0,706,13.41875,59.5541665,0.478472166666667,1014.8416668,2,8.1,10.1428571428571,11.9704297142857,0.400359190476191,1009.4988096,68.5285714285714,101.205803535714,7.4,10.8,12.7624084,0.323099494444444,1006.922825,63.85,102.077247883333,672.21,64.35,0,135.8,387.10208225
2017-07-06,4,2017,7,61.7,59.9,1021.8,9.9,5.9,8,20,78.1,53.1,0,0,611,9.98541675,69.78645825,0.209027666666667,1011.9,2,8.1,9.34285714285714,11.8844797857143,0.355517904761905,1009.4988096,67.9714285714286,95.3089285,7.56,10.49,12.787443125,0.329025416666667,1007.26810278,64.16,102.8225951,610.83,58.41,0,123.4,411.740103675
2017-07-07,5,2017,7,66,66,1012.4,5.2,8.7,19,27,69.8,64,0,1,674,12.23634875,59.428125,0.0812498333333332,1001.5416668,2,7.58571428571429,8.68571428571429,12.1228144642857,0.312958333333333,1008.59404768571,67.8428571428571,87.9541666071429,7.45333333333333,10.3533333333333,12.69164635,0.323757561111111,1007.04840471333,64.5433333333333,102.405060375,343.2,45.24,0,132,517.0246875
2017-07-08,6,2017,7,67.3,66.8,1007,5.4,8.9,18.1,22.9,73,64,0.5,1,585,12.05625025,136.13020825,0.279843166666667,1000.875,2,7.51428571428571,8.1,12.1312966071429,0.318039785714286,1007.85714291429,67.7857142857143,93.2879463571428,7.32666666666667,10.4666666666667,12.4163740666667,0.321881966666667,1006.8422936,65.03,104.794747866667,363.42,48.06,33.65,134.6,1211.558853425
2017-07-09,7,2017,7,69.6,64.1,1012.4,9.3,10.1,17.1,22,77,64,0,0,512,8.4625,132.10937475,0.2493055,1008.55,2,8.24285714285714,7.91428571428571,12.1074870714286,0.325777880952381,1008.05357148571,67.9142857142857,93.15089275,7.33333333333333,10.3633333333333,12.0752976833333,0.315102561111111,1007.09454107333,65.43,104.992108966667,647.28,93.93,0,139.2,1334.304684975
2017-07-10,1,2017,7,68.3,66.1,1018.2,9.6,9,13,22,77,62.1,0,0,667,15.43325975,109.6125,0.400318,1009.575,2,8.44285714285714,7.84285714285714,11.9501226785714,0.320181690476191,1008.30119051429,67.5428571428571,91.9355653928572,7.34333333333333,10.36,12.0436632916667,0.307867788888889,1007.15509663333,65.6933333333333,104.523949241667,655.68,86.4,0,136.6,986.5125
2017-07-11,2,2017,7,68.8,68.4,1016.1,2.7,8.6,13,22,75,62.1,0,1,638,14.503125,118.70833325,0.247916666666667,1006.6333334,2,7.42857142857143,8.24285714285714,12.2993786428571,0.278019,1007.702381,67.0857142857143,97.9041665714286,7.12333333333333,10.27,12.19359385,0.297451122222222,1007.04592996667,65.9366666666667,104.105928408333,185.76,23.22,0,137.6,1020.89166595
2017-07-12,3,2017,7,70.8,70.2,1015.2,1.8,7.3,11.1,22,77,64.9,0,1,677,14.7750675,129.49895825,0.251091333333333,1007.716667,2,6.27142857142857,8.35714285714286,12.4931382857143,0.245536023809524,1006.68452388571,67.5,107.896279678571,6.91666666666667,10.1333333333333,12.1890097416667,0.284592772222222,1007.01509664667,66.0966666666667,103.870928408333,127.44,13.14,0,141.6,945.342395224999
2017-07-13,4,2017,7,70.8,69.6,1015.5,4.4,8.2,19,22,80.1,64,0,1,759,13.4875,112.84791675,0.216111166666667,1008.3749998,2,5.48571428571429,8.68571428571429,12.9934358928571,0.246547952380952,1006.18095242857,68.8,114.047916607143,6.81,10.0533333333333,12.1209541916667,0.274435366666667,1007.11009664,66.2133333333333,103.403081191667,311.52,36.08,0,141.6,925.35291735
2017-07-14,5,2017,7,63.7,61.5,1018.4,9,8.9,13,19,80.1,62.1,0,0,707,9.37669624999999,51.28124975,0.0165675,1010.055797,2,6.02857142857143,8.71428571428571,12.5849141071429,0.237307619047619,1007.39725674286,68.4714285714286,112.884077285714,6.8,10.0066666666667,12.0084760083333,0.265843794444444,1007.17935992667,66.1,102.790359266667,573.3,80.1,0,127.4,456.403122775
2017-07-15,6,2017,7,64.3,62.7,1013.9,8.4,5.6,11.1,19,72,60.1,0.11,0,649,8.71354174999999,99.6854165,0.11875,1006,2,6.45714285714286,8.24285714285714,12.1073843214286,0.21429430952381,1008.1293996,68.0428571428571,107.677678464286,6.74666666666667,9.94333333333333,11.94904545,0.260033611111111,1007.03824882667,66.3366666666667,103.337859266667,540.12,47.04,7.073,128.6,558.2383324
2017-07-16,7,2017,7,69.3,67.7,1013.7,5.8,7.1,12,19,78.1,60.1,0,1,515,9.50625,112.31875,0.2493055,1007.25,2,5.95714285714286,7.81428571428571,12.2564914642857,0.21429430952381,1007.94368531429,68,104.850446357143,6.61,9.66333333333333,11.9277398916667,0.266445644444444,1007.02435993333,66.6533333333333,105.180949541667,401.94,41.18,0,138.6,797.463124999999
2017-07-17,1,2017,7,67.3,66.8,1018.5,3.9,5.7,11.1,19,78.1,62.1,0,1,639,12.09761375,99.392235,0.2742605,1010.1416668,2,5.14285714285714,7.34285714285714,11.7799706071429,0.196286095238095,1008.02463771429,67.8571428571429,103.3904085,6.59666666666667,9.46,11.942000625,0.273249694444444,1007.14935993333,66.84,106.498768908333,262.47,22.23,0,134.6,566.5357395
2017-07-18,2,2017,7,69.4,67.9,1019.6,4,5.5,8.9,19,78.1,62.1,0,1,706,12.0173295,103.9574275,0.229653666666667,1011.3499998,2,5.32857142857143,6.9,11.4248569642857,0.193677095238095,1008.6984472,67.9428571428572,101.28313625,6.70666666666667,9.30333333333333,12.076710225,0.27678445,1007.41130436667,67.0266666666667,106.869363708333,277.6,22,0,138.8,571.76585125
2017-07-19,3,2017,7,71.6,70.3,1016.5,4.2,7.6,12,19,79,66,0,1,747,14.958469,119.495833,0.295863666666667,1009.1916666,2,5.67142857142857,6.94285714285714,11.4510571785714,0.200073142857143,1008.90916142857,68.0571428571428,99.8541183571429,6.81666666666667,9.05,12.190716825,0.283184572222222,1007.62435992667,67.2566666666667,107.9153012,300.72,31.92,0,143.2,908.1683308
2017-07-20,4,2017,7,74.7,70.6,1013.9,5.3,7.7,12,19,84.9,66.9,0,1,774,22.33400725,114.4428895,0.34375,1006.2666668,2,5.8,6.87142857142857,12.7148439285714,0.218307261904762,1008.607971,68.6142857142857,100.081971607143,6.95666666666667,8.80666666666667,12.57410735,0.2888712,1007.65658214667,67.6333333333333,107.725897516667,395.91,40.81,0,149.4,881.21024915
2017-07-21,5,2017,7,75.6,69.6,1010.4,5.7,7.8,13,19,84.9,69.1,0,1,733,12.28251825,142.51666675,0.2006945,1004.6833336,2,5.32857142857143,6.71428571428571,13.1299613571429,0.244611119047619,1007.84047622857,70.3142857142857,113.115602607143,6.96666666666667,8.68666666666667,12.5055390666667,0.281010088888889,1007.61963771333,68.0666666666667,107.83954335,430.92,44.46,0,151.2,1111.63000065
2017-07-22,6,2017,7,74,67.2,1010.5,8.8,7.1,12,19,84.9,68,0,0,648,10.18333325,76.6187500000001,0.345138833333333,1002.5166666,2,5.38571428571429,6.92857142857143,13.3399315714286,0.276952380952381,1007.34285717143,71.7,109.820364535714,7,8.61666666666667,12.2323909166667,0.279343416666667,1007.45852660667,68.34,107.4907239,651.2,62.48,0,148,543.993125000001
2017-07-23,7,2017,7,68.4,63.5,1009.3,8.7,6,15.9,19,82,64,0,0,554,7.87708325,78.65464,0.163888833333333,1002.0166666,2,5.8,6.77142857142857,13.1071934642857,0.26475,1006.59523811429,71.5714285714286,105.011205964286,7.08,8.49333333333333,11.974252025,0.276311005555556,1007.53324882,68.4566666666667,106.3620244,595.08,52.2,0,136.8,471.92784
2017-07-24,1,2017,7,63,58,1011.8,7.5,10.9,18.1,25.1,75,57.9,0,0,620,8.55907749999999,49.8145835,0.110470833333333,1002.95,2,6.31428571428571,7.51428571428571,12.6016882857143,0.241351476190476,1005.56785714286,70.9571428571429,97.9286843214286,7.17666666666667,8.35666666666667,11.9810129416667,0.275757261111111,1007.65713771333,68.3166666666667,103.666052183333,472.5,81.75,0,126,542.97896015
2017-07-25,2,2017,7,62.8,59.4,1015.6,9.5,13.8,18.1,24.1,70,57.9,0.25,0,595,9.38437500000001,40.44270825,0.0805555,1011.9666668,2,7.1,8.7,12.2255519285714,0.220051738095238,1005.65595242857,70.0142857142857,88.855153,7.18,8.56333333333333,11.9897282166667,0.267886888888889,1007.82019327333,68.1166666666667,101.4584133,596.6,131.1,15.7,125.6,558.10937385
2017-07-26,3,2017,7,63.6,58,1022.4,10,7.4,13,24.1,72,55,0,0,635,10.40624975,72.1260415,0.276569333333333,1015.4916666,2,7.92857142857143,8.67142857142857,11.5752348928571,0.217295404761905,1006.55595242857,68.8714285714286,82.0880399285714,7.18666666666667,8.55,11.9202445083333,0.267545927777778,1008.03963772,68.0133333333333,99.7968855166667,636,74,0,127.2,533.7327071
2017-07-27,4,2017,7,61.8,59.2,1017.7,10,7.3,12,24.1,72,55,0,0,610,13.6505435,112.865625,0.336904666666667,1007.8916666,2,8.6,8.61428571428571,10.3347400714286,0.2163175,1006.78809525714,67.0285714285714,81.8627164285715,7.19,8.53333333333333,11.881998725,0.268700027777778,1008.04908216,67.93,99.65428135,618,73,0,123.6,823.9190625
2017-07-28,5,2017,7,69.2,66.9,1011.3,10,8.5,11.1,24.1,77,55.9,0.02,0,685,14.01348025,57.49334225,0.2006945,1002.6916666,2,9.21428571428571,8.71428571428571,10.5820203571429,0.2163175,1006.5035714,66.1142857142857,69.7165272142857,7.19333333333333,8.48666666666667,12.003101475,0.26601485,1007.73741548667,68.0566666666667,96.9222885916667,692,85,1.384,138.4,488.693409125
2017-07-29,6,2017,7,65.1,65,1009.1,6.9,11.1,19,27,77,63,0.12,0,512,5.3957385,39.3104165,0.1131945,1002.0833336,2,8.94285714285714,9.28571428571429,9.89807824999999,0.183182595238095,1006.44166668571,64.8428571428571,64.3867652857143,7.09333333333333,8.47333333333333,11.8300572166667,0.252357444444444,1007.41019327333,68.04,94.530483025,449.19,76.59,7.812,130.2,436.34562315
2017-07-30,7,2017,7,67.1,57.7,1012.6,9.6,15,21,26,73.9,62.1,0.14,0,606,8.06562525,78.1281252499999,0.2805555,1008.5666668,2,9.07142857142857,10.5714285714286,9.92501282142857,0.199849261904762,1007.377381,64.6571428571429,64.3115488928571,7.12,8.53,11.746644525,0.2490704,1007.43324882667,68.0466666666667,93.4377052583333,644.16,144,9.394,134.2,1171.92187875
2017-07-31,1,2017,7,63.9,57.3,1017.8,10,4.2,8.9,26,73.9,50,0,0,656,16.31812525,108.39479175,0.50377,1010.175,2,9.42857142857143,9.61428571428571,11.0334482142857,0.256034857142857,1008.40952385714,64.7857142857143,72.6801500714285,7.25666666666667,8.23666666666667,11.8906861916667,0.2577203,1007.57130438,67.92,93.7577399833333,639,42,0,127.8,455.25812535
2017-08-01,2,2017,8,68.2,64.8,1017.1,10,8.6,12,26,75.9,50,0,0,705,19.0482005,84.3395835,0.528472333333334,1009.3500002,2,9.5,8.87142857142857,12.4139947142857,0.320022976190476,1008.03571434286,65.5571428571428,78.95113225,7.45,8.14333333333333,12.2379873166667,0.268831416666667,1007.64380438667,67.9033333333333,92.1334344333333,682,86,0,136.4,725.3204181
2017-08-02,3,2017,8,68.6,66.6,1018.9,9.9,6.5,11.1,26,75.9,63,0,0,618,22.498611,91.946286,0.457638833333333,1010.7583336,2,9.48571428571429,8.74285714285714,14.1414748928571,0.345890047619048,1007.35952391429,66.2714285714286,81.78259575,7.50666666666667,8.04333333333333,12.4367806666667,0.269436333333333,1007.74102661333,67.8266666666667,91.26098425,679.14,64.35,0,137.2,597.650859
2017-08-03,4,2017,8,67.5,66,1020.6,9.1,5.8,8.9,26,75,61,0,1,713,16.1567385,89.60625,0.341313,1011.9916668,2,9.35714285714286,8.52857142857143,14.49950275,0.34651980952381,1007.94523822857,67.0857142857143,78.4598278928571,7.48333333333333,8.04333333333333,12.573394175,0.262711583333333,1007.77991550667,67.6766666666667,91.6835884166667,614.25,52.78,0,135,519.71625
2017-08-04,5,2017,8,67.7,66.7,1019.7,2.9,6.3,11.1,26,75.9,61,0,1,758,10.90791675,90.23020825,0.2555555,1008.9716666,2,8.34285714285714,8.21428571428571,14.0558508214286,0.354357095238095,1008.84238108571,66.8714285714286,83.1365230357143,7.25,8.03666666666667,12.4896997333333,0.255281027777778,1007.58424883333,67.67,92.7061231416667,196.33,18.27,0,135.4,568.450311975
2017-08-05,6,2017,8,67.7,67.2,1014.1,2.5,7.9,11.1,26,75.9,64,0,1,573,6.79583333333333,121.890625,0.131249833333333,1004.9583332,2,7.71428571428571,7.75714285714286,14.2558643690476,0.356936428571429,1009.25309531429,67.2428571428571,94.9336956785714,7.00333333333333,8.10333333333333,12.3833802861111,0.252688433333333,1007.35285994,67.87,94.4429287,169.25,19.75,0,135.4,962.9359375
2017-08-06,7,2017,8,69.4,59.9,1014.4,9.5,11.8,17.1,22.9,75,64,0,0,519,7.252778,147.92916675,0.216666666666667,1011.3416668,2,7.7,7.3,14.1397433333333,0.347809452380953,1009.64952388571,67.5714285714286,104.905273035714,7.14666666666667,8.20666666666667,12.2172612611111,0.257202327777778,1007.67952660667,67.9833333333333,97.392963425,659.3,112.1,0,138.8,1745.56416765
2017-08-07,1,2017,8,67.5,64.2,1018.9,10,7.8,11.1,26,75,59,0,0,606,18.582649,73.3493657499999,0.243154833333333,1009.625,2,7.7,7.81428571428571,14.4632467261905,0.310578714285714,1009.57095245714,68.0857142857143,99.8987836071429,7.3,8.17,12.4348078861111,0.255979383333333,1007.97119327333,67.99,95.300268675,675,78,0,135,572.12505285
2017-08-08,2,2017,8,65.2,62.8,1013.2,7.8,11.3,17.1,24.1,73.9,59,0.96,0,631,13.97604175,73.53854175,0.154861166666667,1007.4250002,2,7.38571428571429,8.2,13.7386526190476,0.257205690476191,1009.29595245714,67.6571428571429,98.3557776428571,7.25,8.21,12.6185926111111,0.252831238888889,1007.93369328,67.8433333333333,93.347907575,508.56,88.14,62.592,130.4,830.985521775
2017-08-09,3,2017,8,67.1,63.5,1021.1,8.2,6.5,11.1,24.1,75,59,0.81,1,655,17.66631925,109.471875,0.464619666666667,1014.9749998,2,7.14285714285714,8.2,13.0483252261905,0.258202952380953,1009.89833334286,67.4428571428572,100.859433214286,7.20333333333333,8.12666666666667,12.6930279277778,0.254974627777778,1008.11369327333,67.8033333333333,93.343220075,550.22,53.3,54.351,134.2,711.5671875
2017-08-10,4,2017,8,67.8,66,1024.2,8.8,6,8.9,24.1,75,59,0,1,650,17.749452,95.19583325,0.640277666666666,1015.8500002,2,7.1,8.22857142857143,13.2758557261905,0.300912190476191,1010.44952382857,67.4857142857143,101.657945107143,7.40666666666667,8.04,12.8012388277778,0.268053327777778,1008.4209155,67.77,92.559470075,596.64,52.8,0,135.6,571.1749995
2017-08-11,5,2017,8,67.6,65.8,1021.4,9.3,5.8,8,24.1,77,60.1,0,1,655,11.5475945,100.14062475,0.321527833333333,1012.3858698,2,8.01428571428571,8.15714285714286,13.3672382619048,0.31033680952381,1010.93726714286,67.4714285714286,103.073718892857,7.65666666666667,7.99,12.6936563944444,0.270401211111111,1008.57655559333,67.6633333333333,91.5808589583333,628.68,53.94,0,135.2,580.81562355
2017-08-12,6,2017,8,65.9,65.8,1016.4,4.2,5.8,12,24.1,77,60.1,0.07,1,526,10.640625,84.50231,0.154861,1006.3333334,2,8.25714285714286,7.85714285714286,13.9164942142857,0.313709833333333,1011.13369574286,67.2142857142857,97.7325310357143,7.65,7.91,12.5987605611111,0.268359538888889,1008.50850004667,67.5,90.6360054,276.78,24.36,4.613,131.8,490.113398
2017-08-13,7,2017,8,71,69.3,1012.4,6.1,8.3,14,24.1,80.1,62.1,1.24,1,563,9.71874975,131.74270825,0.182638833333333,1006.3583334,2,7.77142857142857,7.35714285714286,14.2687758928571,0.308848714285714,1010.42179097143,67.4428571428572,95.4201798214285,7.55333333333333,7.89,12.6101623444444,0.27389525,1008.38525126,67.7433333333333,93.3180540166667,433.1,50.63,88.04,142,1093.464478475
2017-08-14,1,2017,8,67.7,65.2,1016.4,6.1,4.3,8,24.1,80.1,61,0,1,602,14.898264,75.1072915,0.308089833333334,1008.7499998,2,7.21428571428571,6.85714285714286,13.7424351785714,0.318125142857143,1010.29679094286,67.4714285714286,95.6713120714285,7.47666666666667,7.84666666666667,12.8163197527778,0.280206577777778,1008.47691792,67.8566666666667,92.4987831833333,412.97,26.23,0,135.4,322.96135345
2017-08-15,2,2017,8,67.8,66.8,1014.6,4.3,4,8.9,24.1,79,61,0,1,577,20.2494045,81.1708335000001,0.202777666666667,1005.9833332,2,6.71428571428571,5.81428571428571,14.6386298571429,0.324970357142857,1010.09083851429,67.8428571428571,96.7616394642857,7.42666666666667,7.74333333333333,13.1744249027778,0.27865565,1008.43469569333,67.8066666666667,91.4605193,291.54,17.2,0,135.6,324.683334
2017-08-16,3,2017,8,71.1,65.9,1013,6.8,6.5,15.9,24.1,79,64.9,0.23,1,600,17.434375,94.2697914999999,0.254464166666666,1007.1500002,2,6.51428571428571,5.81428571428571,14.6054949642857,0.294948142857143,1008.97298142857,68.4142857142857,94.58991325,7.52333333333333,7.77,13.3523169444444,0.277995772222222,1008.33497347333,67.9333333333333,91.2897711833333,483.48,44.2,16.353,142.2,612.753644749999
2017-08-17,4,2017,8,68,60.8,1016.6,9.1,5.2,8.9,24.1,79,62.1,0,0,639,11.350603,63.8833332499999,0.334027666666667,1009.3416666,2,6.55714285714286,5.7,13.6913736785714,0.251198142857143,1008.04321948571,68.4428571428572,90.1166989642857,7.69333333333333,7.76,13.3300927277778,0.281474905555556,1008.26802903333,67.8866666666667,89.9539680416667,618.8,47.32,0,136,332.1933329
2017-08-18,5,2017,8,66.6,65.6,1015.2,8,8.8,13,24.1,73.9,57.9,0,0,612,13.371875,99.14270825,0.0354166666666667,1003.3416666,2,6.37142857142857,6.12857142857143,13.9519851785714,0.210325119047619,1006.75119045714,68.3,89.9741394642857,7.82,7.8,13.2772062611111,0.272793338888889,1008.07302903333,67.72,89.27553055,532.8,70.4,0,133.2,872.4558326
2017-08-19,6,2017,8,71.8,70.9,1010.1,5.6,12.2,21,28,78.1,57.9,1.1,1,638,9.53963824999999,126.49791675,0.189583333333333,1002.9833334,2,6.57142857142857,7.04285714285714,13.7947013571429,0.215285452380953,1006.27261902857,69.1428571428571,95.9735118571428,7.83,7.95,12.8507272944444,0.26765445,1007.96358458667,67.6233333333333,89.6773647916666,402.08,68.32,78.98,143.6,1543.27458435
2017-08-20,7,2017,8,72.8,68.1,1014.2,6.3,9.7,14,28,80.1,66.9,1.01,1,538,7.56041675,149.292708,0.184027833333333,1010.2416666,2,6.6,7.24285714285714,13.4863680714286,0.215483880952381,1006.82738091429,69.4,98.4806546785714,7.85,8.01333333333333,12.6933239111111,0.267098894444444,1008.14886235333,67.53,89.9032328333333,458.64,61.11,73.528,145.6,1448.1392676
2017-08-21,1,2017,8,69.9,65.6,1020.4,9.8,5.9,9.9,28,81,61,0,0,627,16.97339,121.1085145,0.474945833333334,1013.8,2,7.12857142857143,7.47142857142857,13.7828146428571,0.239320452380953,1007.54880951429,69.7142857142857,105.052257964286,7.88333333333333,7.97333333333333,12.9196591361111,0.271425794444444,1008.52497346667,67.3933333333333,91.3862249833333,685.02,57.82,0,139.8,714.54023555
2017-08-22,2,2017,8,70.5,69.8,1017.4,6.4,10.6,15,28,81,61,0,0,684,11.8802085,113.34062525,0.198611166666667,1005.9499998,2,7.42857142857143,8.41428571428571,12.5872152142857,0.238725238095238,1007.5440476,70.1,109.6479425,7.80666666666667,8.12666666666667,13.0530966444444,0.272583205555556,1008.65608457333,67.4633333333333,92.5424244916667,451.2,67.84,0,141,1201.41062765
2017-08-23,3,2017,8,72.3,70.9,1009.1,6.3,12.4,18.1,24.1,78.1,68,0,0,629,12.2308425,141.59583325,0.2305555,1002.5083336,2,7.35714285714286,9.25714285714286,11.8438534285714,0.235309714285715,1006.88095237143,70.2714285714286,116.408805607143,7.76666666666667,8.17666666666667,13.1754888111111,0.276586027777778,1008.64136236,67.7733333333333,95.6017994833333,455.49,78.12,0,144.6,1755.7883323
2017-08-24,4,2017,8,70,60.2,1011.9,10,5.6,11.1,24.1,79,63,0,0,631,15.15426125,104.57291675,0.262635333333333,1006.1833334,2,7.48571428571429,9.31428571428571,12.3872331785714,0.22511080952381,1006.42976191429,70.5571428571428,122.22160325,7.78333333333333,7.90333333333333,13.3678183527778,0.282655355555556,1008.44858458,68.0133333333333,97.7394731,700,56,0,140,585.6083338
2017-08-25,5,2017,8,66.4,60,1016.2,10,5.5,13,24.1,79,57.9,0,0,633,12.41956525,71.56875,0.250000166666667,1011.9583334,2,7.77142857142857,8.84285714285714,12.2511889285714,0.255765595238095,1007.66071431429,70.5285714285714,118.282466357143,7.78333333333333,7.84,13.4349288694444,0.281769716666667,1008.33080680667,68.1066666666667,97.7208967166666,664,55,0,132.8,393.628125
2017-08-26,6,2017,8,64.1,56.8,1023,9.9,3.7,8.9,24.1,73.9,54,0,0,570,12.0738095,46.98125,0.259722166666666,1016.7916668,2,8.38571428571429,7.62857142857143,12.6132133928571,0.265785428571429,1009.63333337143,69.4285714285714,106.922942535714,7.78,7.72,13.3823710694444,0.279196966666667,1008.62747348,68.1833333333333,95.5247508833333,634.59,36.63,0,128.2,173.830625
2017-08-27,7,2017,8,62.3,53.6,1024.6,10,5,9.9,24.1,73,50,0,0,498,10.31041675,52.384375,0.203472333333333,1017.2250002,2,8.91428571428571,6.95714285714286,13.0060705357143,0.268563214285714,1010.63095245714,67.9285714285714,93.0788949642857,7.78,7.60333333333333,13.2589356194444,0.279289561111111,1009.11191793333,67.9533333333333,95.354451975,623,50,0,124.6,261.921875
2017-08-28,1,2017,8,62.7,56.4,1025.3,10,8.5,17.1,22.9,73,50,0,0,584,11.13208325,51.3979165,0.187987,1017.8166668,2,8.94285714285714,7.32857142857143,12.1715981428571,0.227569095238095,1011.204762,66.9,83.1202381071428,7.88333333333333,7.51666666666667,13.4501471111111,0.281782644444444,1009.63636237333,67.8733333333333,95.7573686416667,627,85,0,125.4,436.88229025
2017-08-29,2,2017,8,62,58.3,1023.8,9.9,8.6,14,20,71.1,54,0,0,614,9.28958350000001,45.07916675,0.1125,1013.45,2,9.44285714285714,7.04285714285714,11.8015088571429,0.2152675,1012.2761906,65.6857142857143,73.3686011785714,7.89333333333333,7.30333333333333,13.4909457194444,0.276180794444444,1009.79914014667,67.7033333333333,94.6557366916666,613.8,85.14,0,124,387.68083405
2017-08-30,3,2017,8,61.8,57.5,1012.8,7,16,22.9,35,68,57,1.57,0,671,10.03122025,93.371875,0.155681833333333,1006.325,2,9.54285714285714,7.55714285714286,11.4872771071429,0.204571261904762,1012.82142865714,64.1857142857143,66.4794642857143,7.79333333333333,7.69666666666667,13.2813822194444,0.264577855555556,1009.67080681333,67.6333333333333,94.1549728,432.6,112,97.026,123.6,1493.95
